listing name,room,confirmation,status,check in,check out,total payout
Discard: 300PT 2M,Discard: 300PT 2M,HMEXZAA2KX,Past guest,"Jul 9, 2021","Jul 11, 2021",287.12
Discard: 300 PT 20M,Discard: 300 PT 20M,HMRY935EMZ,Past guest,"Jul 8, 2021","Jul 11, 2021",345.32
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMYPTTNEDJ,Past guest,"Jul 8, 2021","Jul 11, 2021",355.02
Discard: Anna,Discard: Anna,HMNQZCRAZW,Past guest,"Jul 9, 2021","Jul 11, 2021",359.70
Discard: Elsa,Discard: Elsa,HMW9QNEPSN,Past guest,"Jul 9, 2021","Jul 11, 2021",359.70
Discard: 300PT 16I,Discard: 300PT 16I,HMQKA3R8TJ,Past guest,"Jul 7, 2021","Jul 10, 2021",536.41
Discard: Elsa,Discard: Elsa,HMY52AH54J,Past guest,"Jul 7, 2021","Jul 9, 2021",359.70
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMBTDKTHZE,Past guest,"Jul 7, 2021","Jul 9, 2021",260.93
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMCYNXZ93H,Past guest,"Jul 3, 2021","Jul 9, 2021",654.75
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMYFN4SPPF,Past guest,"Jul 5, 2021","Jul 7, 2021",260.93
Discard: 300PT 2M,Discard: 300PT 2M,HMSWAMZ38N,Past guest,"Jul 3, 2021","Jul 7, 2021",452.02
Discard: 300 PT 20M,Discard: 300 PT 20M,HM2BS4DRQ3,Past guest,"Jul 5, 2021","Jul 7, 2021",239.59
Discard: Elsa,Discard: Elsa,HMZXZ8WMM8,Past guest,"Jul 3, 2021","Jul 6, 2021",528.65
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMBTFJF2NH,Past guest,"Jul 3, 2021","Jul 5, 2021",357.93
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMSHZXTB3Z,Past guest,"Jul 1, 2021","Jul 5, 2021",602.37
Discard: 300 PT 20M,Discard: 300 PT 20M,HM354QWKBT,Past guest,"Jul 2, 2021","Jul 5, 2021",403.52
Discard: 300PT 16I,Discard: 300PT 16I,HMQT328XAX,Past guest,"Jul 3, 2021","Jul 5, 2021",470.45
Discard: Anna,Discard: Anna,HMH34MK4M3,Past guest,"Jul 2, 2021","Jul 5, 2021",528.65
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMX93MEXYJ,Past guest,"Jun 30, 2021","Jul 4, 2021",497.61
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMY53KT4SP,Past guest,"Jun 30, 2021","Jul 4, 2021",457.84
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMJCDHFNS9,Past guest,"Jul 1, 2021","Jul 3, 2021",245.41
Discard: 300PT 16I,Discard: 300PT 16I,HMAZH54SFN,Past guest,"Jul 1, 2021","Jul 3, 2021",346.29
Discard: 300PT 2M,Discard: 300PT 2M,HMSHFKC4YZ,Past guest,"Jul 1, 2021","Jul 3, 2021",242.50
Discard: Elsa,Discard: Elsa,HM9P45YZND,Past guest,"Jun 29, 2021","Jul 3, 2021",675.80
Discard: 300 PT 20M,Discard: 300 PT 20M,HMQ4FZDBTJ,Past guest,"Jun 29, 2021","Jul 2, 2021",303.61
Discard: Elsa,Discard: Elsa,HMJDB9ZJDE,Past guest,"Jun 27, 2021","Jun 29, 2021",359.70
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMHDEWJX4H,Past guest,"Jun 26, 2021","Jun 29, 2021",417.10
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMD48XBWFP,Past guest,"Jun 24, 2021","Jun 28, 2021",487.91
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM984E53KP,Past guest,"Jun 21, 2021","Jun 28, 2021",659.79
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMABWJZ5D2,Past guest,"Jun 25, 2021","Jun 28, 2021",406.43
Discard: 300PT 2M,Discard: 300PT 2M,HMEWDA4HEA,Past guest,"Jun 25, 2021","Jun 27, 2021",296.82
Discard: 300 PT 20M,Discard: 300 PT 20M,HM3FENF8WA,Past guest,"Jun 25, 2021","Jun 27, 2021",310.40
Discard: Anna,Discard: Anna,HMR44TDTWR,Past guest,"Jun 25, 2021","Jun 27, 2021",359.70
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMJDFRPXHR,Past guest,"Jun 25, 2021","Jun 27, 2021",463.66
Discard: Franz,Discard: Franz,HMBYWRQESM,Past guest,"Jun 25, 2021","Jun 27, 2021",365.16
Discard: 300PT 16I,Discard: 300PT 16I,HMFB5XWAR5,Past guest,"Jun 25, 2021","Jun 27, 2021",497.61
Discard: Elsa,Discard: Elsa,HMRSPECBB5,Past guest,"Jun 25, 2021","Jun 27, 2021",359.70
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HM5BRQF4PR,Past guest,"Jun 24, 2021","Jun 26, 2021",260.93
HighFloor* Balcony* PrimeLocation*Affordable 23M,Affordable 23M,HMF2KWWTFJ,Past guest,"Jun 22, 2021","Jun 26, 2021",400.61
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMQP342FKY,Past guest,"Jun 14, 2021","Jun 25, 2021",957.49
Discard: 300PT 2M,Discard: 300PT 2M,HMJKANT5TS,Past guest,"Jun 16, 2021","Jun 23, 2021",693.55
Discard: 300 PT 20M,Discard: 300 PT 20M,HMDH9Q9D2N,Past guest,"Jun 15, 2021","Jun 22, 2021",649.94
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HM9ZBSB3YC,Past guest,"Jun 17, 2021","Jun 21, 2021",565.51
Discard: Anna,Discard: Anna,HME4QTHC5H,Past guest,"Jun 17, 2021","Jun 21, 2021",664.90
Discard: Franz,Discard: Franz,HMQMN42FAD,Past guest,"Jun 18, 2021","Jun 21, 2021",522.24
Discard: 300PT 16I,Discard: 300PT 16I,HMSDKFWFXS,Past guest,"Jun 18, 2021","Jun 21, 2021",633.41
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HM2RFYHKMB,Past guest,"Jun 17, 2021","Jun 20, 2021",415.16
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMQBAY8BDR,Past guest,"Jun 18, 2021","Jun 20, 2021",295.85
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMK4WRSRD4,Past guest,"Jun 17, 2021","Jun 20, 2021",518.95
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMTKTFDJSJ,Past guest,"Jun 18, 2021","Jun 20, 2021",469.48
Discard: Elsa,Discard: Elsa,HM399KWH4B,Past guest,"Jun 18, 2021","Jun 20, 2021",359.70
Discard: Elsa,Discard: Elsa,HM8J9Y5FDW,Past guest,"Jun 14, 2021","Jun 18, 2021",664.90
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMKR8P2KFA,Past guest,"Jun 13, 2021","Jun 15, 2021",260.93
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMSN8RTMEH,Past guest,"Jun 13, 2021","Jun 15, 2021",249.29
Discard: 300PT 16I,Discard: 300PT 16I,HM8PFZ9NNQ,Past guest,"Jun 11, 2021","Jun 14, 2021",622.74
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMC9H4K2FH,Past guest,"Jun 11, 2021","Jun 13, 2021",311.37
Discard: 300PT 2M,Discard: 300PT 2M,HMFX3TBJKD,Past guest,"Jun 11, 2021","Jun 13, 2021",285.18
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMSJ24PZCQ,Past guest,"Jun 11, 2021","Jun 13, 2021",315.25
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM82P2Q3PN,Past guest,"Jun 11, 2021","Jun 13, 2021",299.73
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMW9TQAYKD,Past guest,"Jun 11, 2021","Jun 13, 2021",299.73
Discard: Anna,Discard: Anna,HMBF55QJWM,Past guest,"Jun 11, 2021","Jun 13, 2021",359.70
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMRBRKS2DQ,Past guest,"Jun 4, 2021","Jun 8, 2021",493.73
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMQ8TBNC5T,Past guest,"Jun 4, 2021","Jun 6, 2021",259.96
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMTCYTEC8N,Past guest,"Jun 3, 2021","Jun 6, 2021",388.97
Discard: Elsa,Discard: Elsa,HMFBFS58F3,Past guest,"Jun 4, 2021","Jun 6, 2021",359.70
Discard: 300PT 16I,Discard: 300PT 16I,HM9ENHWP2C,Past guest,"Jun 4, 2021","Jun 6, 2021",327.28
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMJ225KMAP,Past guest,"May 31, 2021","Jun 4, 2021",419.04
Discard: 300 PT 20M,Discard: 300 PT 20M,HMNJCSDHSC,Past guest,"May 30, 2021","Jun 1, 2021",229.89
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM23FE8AAK,Past guest,"May 29, 2021","May 31, 2021",235.13
Discard: Franz,Discard: Franz,HMK388B3EQ,Past guest,"May 28, 2021","May 31, 2021",537.54
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMWR98RHYZ,Past guest,"May 28, 2021","May 30, 2021",327.86
Discard: 300 PT 20M,Discard: 300 PT 20M,HM92ZEDMCM,Past guest,"May 28, 2021","May 30, 2021",331.55
Discard: Elsa,Discard: Elsa,HM24JXZ3FE,Past guest,"May 28, 2021","May 30, 2021",359.70
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM8CPR9C5S,Past guest,"May 26, 2021","May 29, 2021",327.86
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMQ2BM8NNT,Past guest,"May 22, 2021","May 24, 2021",231.83
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMQK9TNHJN,Past guest,"May 21, 2021","May 24, 2021",381.21
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMRNJ295JZ,Past guest,"May 21, 2021","May 23, 2021",297.79
Discard: 300PT 16I,Discard: 300PT 16I,HMN9DW2K4P,Past guest,"May 21, 2021","May 23, 2021",385.09
Discard: Elsa,Discard: Elsa,HMBPC2QHDF,Past guest,"May 20, 2021","May 23, 2021",523.20
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM3SDADWMT,Past guest,"May 19, 2021","May 22, 2021",346.29
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMEK38NDAR,Past guest,"May 19, 2021","May 21, 2021",239.59
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMNDRRFT8C,Past guest,"May 15, 2021","May 17, 2021",152.10
Discard: Elsa,Discard: Elsa,HMEWKY4WNR,Past guest,"May 14, 2021","May 16, 2021",359.70
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMJHYZNB8C,Past guest,"May 13, 2021","May 15, 2021",239.59
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMXD9CNHHF,Past guest,"May 13, 2021","May 15, 2021",209.52
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMMPKYZSEJ,Past guest,"May 13, 2021","May 15, 2021",236.10
Discard: Franz,Discard: Franz,HMBJEWPQST,Past guest,"May 7, 2021","May 9, 2021",365.16
Discard: Elsa,Discard: Elsa,HMWSEP8RCC,Past guest,"May 7, 2021","May 9, 2021",359.70
Discard: Elsa,Discard: Elsa,HMM9RQTYHC,Past guest,"Apr 30, 2021","May 3, 2021",512.30
Discard: Elsa,Discard: Elsa,HMFFWYTTQP,Past guest,"Apr 23, 2021","Apr 25, 2021",359.70
Discard: Anna,Discard: Anna,HMX49EEAK5,Past guest,"Apr 16, 2021","Apr 18, 2021",359.70
Discard: Elsa,Discard: Elsa,HMFDB4JXXP,Past guest,"Apr 16, 2021","Apr 18, 2021",359.70
Discard: Elsa,Discard: Elsa,HMA8BMJP2K,Past guest,"Apr 9, 2021","Apr 11, 2021",359.70
Discard: Franz,Discard: Franz,HM4DDNE9WM,Past guest,"Apr 8, 2021","Apr 11, 2021",522.24
Discard: Anna,Discard: Anna,HMAXN23P5Z,Past guest,"Apr 9, 2021","Apr 11, 2021",359.70
Discard: Elsa,Discard: Elsa,HM8Z458MD5,Past guest,"Apr 7, 2021","Apr 9, 2021",359.70
Discard: Elsa,Discard: Elsa,HM9TES5EFT,Past guest,"Apr 1, 2021","Apr 5, 2021",664.90
Discard: Franz,Discard: Franz,HMAZSFZE4H,Past guest,"Apr 2, 2021","Apr 4, 2021",365.16
Discard: Anna,Discard: Anna,HMXBKRCZ8N,Past guest,"Apr 2, 2021","Apr 4, 2021",359.70
Discard: Elsa,Discard: Elsa,HMTNAPHHTB,Past guest,"Mar 27, 2021","Mar 29, 2021",359.70
Discard: Anna,Discard: Anna,HMAEEFX2JT,Past guest,"Mar 26, 2021","Mar 28, 2021",359.70
Discard: Elsa,Discard: Elsa,HMTCMP325D,Past guest,"Mar 25, 2021","Mar 27, 2021",359.70
Discard: Anna,Discard: Anna,HMT2RCJX3X,Past guest,"Mar 19, 2021","Mar 21, 2021",359.70
Discard: Elsa,Discard: Elsa,HMYFY8Z99P,Past guest,"Mar 15, 2021","Mar 17, 2021",359.70
Discard: Anna,Discard: Anna,HMZAAK2K2J,Past guest,"Mar 12, 2021","Mar 14, 2021",359.70
Discard: Elsa,Discard: Elsa,HMTRBHMPAW,Past guest,"Mar 12, 2021","Mar 14, 2021",359.70
Discard: Anna,Discard: Anna,HMY2M5B8FC,Past guest,"Mar 4, 2021","Mar 7, 2021",512.30
Discard: Elsa,Discard: Elsa,HM5ZKRCQM4,Past guest,"Mar 5, 2021","Mar 7, 2021",359.70
Discard: Anna,Discard: Anna,HM4Z3CB3B5,Past guest,"Feb 26, 2021","Feb 28, 2021",359.70
Discard: Elsa,Discard: Elsa,HMY9Y33P9B,Trip change requested,"Feb 26, 2021","Feb 28, 2021",359.70
Discard: Elsa,Discard: Elsa,HMH4N85J3M,Past guest,"Feb 20, 2021","Feb 22, 2021",359.70
Discard: Anna,Discard: Anna,HMZCE9BCPZ,Past guest,"Feb 19, 2021","Feb 22, 2021",512.30
Discard: Elsa,Discard: Elsa,HMF5N8RABS,Past guest,"Feb 18, 2021","Feb 20, 2021",359.70
Discard: Elsa,Discard: Elsa,HM9HF32MWW,Past guest,"Feb 14, 2021","Feb 16, 2021",359.70
Discard: Franz,Discard: Franz,HMWJ3TJRYE,Past guest,"Feb 13, 2021","Feb 15, 2021",365.16
Discard: Elsa,Discard: Elsa,HM4NPDZ4ZK,Past guest,"Feb 12, 2021","Feb 14, 2021",359.70
Discard: Anna,Discard: Anna,HMBZMSS8PZ,Past guest,"Feb 12, 2021","Feb 14, 2021",359.70
Discard: Anna,Discard: Anna,HMDFB9ZC5B,Past guest,"Feb 5, 2021","Feb 7, 2021",359.70
Discard: Franz,Discard: Franz,HM55QJSXAZ,Past guest,"Feb 5, 2021","Feb 7, 2021",365.16
Discard: Elsa,Discard: Elsa,HMKWP3Z4FM,Past guest,"Jan 29, 2021","Jan 31, 2021",359.70
Discard: Elsa,Discard: Elsa,HMDZ3S222A,Past guest,"Jan 22, 2021","Jan 24, 2021",359.70
